Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production_log,Yield_log,Area_log,Fertilizer_log,Pesticide_log
Wheat,2006,Rabi       ,Haryana,2377067.0,10059000,329.3,303575226.6,522954.74,4.062,16.12397841352993,1.6217616621229323,14.681378353421575,19.53114000463623,13.167252112314928
Arhar/Tur,2006,Kharif     ,Himachal Pradesh,150.0,51,1207.0,19156.5,33.0,0.345,3.9512437185814275,0.2963940130538024,5.017279836814924,9.86044956284456,3.5263605246161616
Bajra,2006,Kharif     ,Himachal Pradesh,360.0,181,1207.0,45975.6,79.2,0.484,5.204006687076795,0.3947411447451887,5.8888779583328805,10.73588785038953,4.384523514872469
Barley,2006,Rabi       ,Himachal Pradesh,24098.0,33865,1207.0,3077555.58,5301.56,1.398181818,10.430166840225287,0.874710874414983,10.089925624841921,14.939646521924546,8.575945001792075
Coriander,2006,Rabi       ,Himachal Pradesh,144.0,30,1207.0,18390.24,31.68,0.27,3.4339872044851463,0.23901690047049992,4.976733742420574,9.819629743275177,3.486763269991802
Cotton(lint),2006,Kharif     ,Himachal Pradesh,55.0,23,1207.0,7024.05,12.1,0.5325,3.1780538303479458,0.4269003888282294,4.02535169073515,8.857237611614341,2.5726122302071057
Dry chillies,2006,Kharif     ,Himachal Pradesh,623.0,158,1207.0,79563.33,137.06,0.293,5.0689042022202315,0.25696509978972043,6.436150368369428,11.284321155820795,4.92768837327533
Garlic,2006,Rabi       ,Himachal Pradesh,2932.0,2490,1207.0,374445.72,645.04,1.043,7.820439515262181,0.714419315835485,7.983781068977451,12.833204802125195,6.470861421370312
Ginger,2006,Kharif     ,Himachal Pradesh,2396.0,4194,1207.0,305993.16,527.12,1.842222222,8.341648618901306,1.0445862187362913,7.781973234434385,12.631321295785078,6.2693235306110005
Gram,2006,Rabi       ,Himachal Pradesh,1328.0,1018,1207.0,169598.88,292.16,0.761111111,6.926577033222725,0.5659449229239787,7.192182058713246,12.04119729479252,5.6807185350576495
Groundnut,2006,Kharif     ,Himachal Pradesh,105.0,80,1207.0,13409.55,23.1,0.905,4.394449154672439,0.6444820085786643,4.663439094112067,9.503796989603197,3.1822118404966093
Horse-gram,2006,Kharif     ,Himachal Pradesh,2551.0,1337,1207.0,325788.21,561.22,0.484,7.198931240688173,0.3947411447451887,7.844632644464681,12.69400585612406,6.33189323236831
Linseed,2006,Rabi       ,Himachal Pradesh,1472.0,359,1207.0,187989.12,323.84,0.223333333,5.886104031450156,0.20157937312588964,7.29505641646263,12.14414468723963,5.78333275341421
Maize,2006,Kharif     ,Himachal Pradesh,299037.0,695376,1207.0,38190015.27,65788.14,2.363333333,13.452209423519422,1.2129325455982998,12.608325934598538,17.458084685229363,11.094210058099181
Masoor,2006,Rabi       ,Himachal Pradesh,727.0,397,1207.0,92845.17,159.94,0.696363636,5.986452005284438,0.5284869224064649,6.590301048196686,11.438699316603204,5.081031624717987
Moong(Green Gram),2006,Kharif     ,Himachal Pradesh,452.0,202,1207.0,57724.92,99.44,0.415555556,5.313205979041787,0.34752207312176964,6.115892125483034,10.963461571731033,4.609560534289384
Moth,2006,Kharif     ,Himachal Pradesh,12.0,3,1207.0,1532.52,2.64,0.155,1.3862943611198906,0.14410034397375684,2.5649493574615367,7.335321025529905,1.2919836816486494
Onion,2006,Rabi       ,Himachal Pradesh,893.0,7617,1207.0,114045.03,196.46,8.546,8.938269147038548,2.256122218583705,6.795705775173514,11.644357417812508,5.285536032183304
Other  Rabi pulses,2006,Rabi       ,Himachal Pradesh,727.0,397,1207.0,92845.17,159.94,0.696363636,5.986452005284438,0.5284869224064649,6.590301048196686,11.438699316603204,5.081031624717987
Other Kharif pulses,2006,Kharif     ,Himachal Pradesh,6217.0,3721,1207.0,793973.07,1367.74,0.901,8.222016437202196,0.6423800635062922,8.735203590618699,13.584806082265276,7.221645887602049
Peas & beans (Pulses),2006,Rabi       ,Himachal Pradesh,8170.0,16856,1207.0,1043390.7,1797.4,1.513,9.732521279780308,0.9214772585614551,9.008346579384707,13.857987214775516,7.494652659699372
Potato,2006,Whole Year ,Himachal Pradesh,12687.0,126701,1207.0,1620256.77,2791.14,10.05416667,11.749593151504296,2.402807431097294,9.448411943874628,14.298095811834704,7.934563605891607
Ragi,2006,Kharif     ,Himachal Pradesh,2950.0,3158,1207.0,376744.5,649.0,0.94875,8.058010800802085,0.6671881413898492,7.989899374942939,12.83932517215729,6.476972362889683
Rapeseed &Mustard,2006,Rabi       ,Himachal Pradesh,8887.0,4506,1207.0,1134958.77,1955.14,0.523,8.413387022690648,0.4206820739130248,9.092457331319466,13.942107763335533,7.578728422675547
Rice,2006,Kharif     ,Himachal Pradesh,79206.0,123485,1207.0,10115398.26,17425.32,1.750909091,11.723883068300514,1.0119314355948863,11.27981995773528,16.129569499876162,9.765736985987715
Sannhamp,2006,Kharif     ,Himachal Pradesh,76.0,14,1207.0,9705.96,16.72,0.185,2.70805020110221,0.1697427745870945,4.343805421853684,9.180598432966123,2.8746939451769347
Sesamum,2006,Kharif     ,Himachal Pradesh,3802.0,1708,1207.0,485553.42,836.44,0.412222222,7.443663683115591,0.3451645077077869,8.24354550792826,13.09304665106005,6.730349619341781
Small millets,2006,Kharif     ,Himachal Pradesh,7479.0,5083,1207.0,955143.09,1645.38,0.548571429,8.533853632309345,0.4373328472329396,8.919988070968524,13.76961748766284,7.406334217289772
Soyabean,2006,Kharif     ,Himachal Pradesh,638.0,1073,1207.0,81478.98,140.36,1.691428571,6.97914527506881,0.9900721199336681,6.459904454377535,11.308112624881703,4.951309828011441
Sugarcane,2006,Whole Year ,Himachal Pradesh,3019.0,59184,1207.0,385556.49,664.18,13.465,10.988423410387995,2.671731938428098,8.013012110368916,12.862445591865303,6.500057680721257
Turmeric,2006,Kharif     ,Himachal Pradesh,187.0,99,1207.0,23881.77,41.14,0.504285714,4.605170185988092,0.40831817690063726,5.236441962829949,10.080912557429363,3.740997408376043
Urad,2006,Kharif     ,Himachal Pradesh,11459.0,5413,1207.0,1463428.89,2520.98,0.557272727,8.596743470174246,0.4429360393625266,9.346617990268731,14.196293478261062,7.832799586279305
Wheat,2006,Rabi       ,Himachal Pradesh,362245.0,596493,1207.0,46262308.95,79693.9,1.6375,13.298824461793911,0.9698314988021849,12.800078818023966,17.64983814758921,11.285960872768502
Arhar/Tur,2006,Kharif     ,Madhya Pradesh,305009.0,209541,1072.3,38952699.39,67101.98,0.606875,12.252679475578404,0.4742912990380169,12.628099841937317,17.477858657531243,11.113983733299998
Bajra,2006,Kharif     ,Madhya Pradesh,183115.0,251783,1072.3,23385616.65,40285.3,1.054545455,12.43632685607943,0.7200546337011086,12.117875110788049,16.967631761023387,10.603766739766339
Banana,2006,Whole Year ,Madhya Pradesh,14836.0,469134,1072.3,1894705.56,3263.92,21.7195,13.058645852490443,3.1232235865685385,9.604879339950793,14.454574534904005,8.090990539113255
Castor seed,2006,Kharif     ,Madhya Pradesh,1508.0,569,1072.3,192586.68,331.76,0.320909091,6.345636360828596,0.27832020485264414,7.319202458767849,12.168306809529692,5.807421509415687
Coriander,2006,Whole Year ,Madhya Pradesh,116571.0,49879,1072.3,14887282.41,25645.62,0.339565217,10.817375399793972,0.29234509638731393,11.6662643868397,16.51601794409318,10.152167068036833
Cotton(lint),2006,Kharif     ,Madhya Pradesh,629739.0,820039,1072.3,80423967.69,138542.58,1.118181818,13.61710839853851,0.7505580876874475,13.35306231477159,18.20282280775567,11.838940212155098
Dry chillies,2006,Whole Year ,Madhya Pradesh,47381.0,40748,1072.3,6051027.51,10423.82,0.719791667,10.6151865784906,0.542203159652068,10.765997688725635,15.615738817211273,9.25194478033089
Garlic,2006,Whole Year ,Madhya Pradesh,41697.0,182491,1072.3,5325123.87,9173.34,3.104468085,12.114461615427436,1.4120761571638207,10.638208445006002,15.487946719050079,9.124165735730449
Ginger,2006,Kharif     ,Madhya Pradesh,6005.0,7401,1072.3,766898.55,1321.1,1.139230769,8.909505512946101,0.760446310676462,8.700514248543275,13.55011110697484,7.186976660516051
Gram,2006,Rabi       ,Madhya Pradesh,2584633.0,2553617,1072.3,330083480.4,568619.26,0.91,14.753021735084964,0.6471032420585384,14.765094469826911,19.614856154371683,13.250968108939562
Groundnut,2006,Kharif     ,Madhya Pradesh,197231.0,187172,1072.3,25188371.01,43390.82,0.862708333,12.139788601854141,0.6220315216603849,12.192135979791301,17.04189301781631,10.678026223061375
Horse-gram,2006,Kharif     ,Madhya Pradesh,25431.0,7366,1072.3,3247793.01,5594.82,0.283846154,8.904765846682814,0.24986038033203922,10.14376350259064,14.993486557686033,8.629775169435302
Horse-gram,2006,Rabi       ,Madhya Pradesh,211.0,59,1072.3,26946.81,46.42,0.093333333,4.0943445622221,0.08923113342306463,5.356586274672012,10.201657311439694,3.8590440806372595
Jowar,2006,Kharif     ,Madhya Pradesh,530433.0,547937,1072.3,67741598.43,116695.26,1.091666667,13.213917420843357,0.7379611965091004,13.18145081836341,18.0312110163831,11.66732976977481
Jowar,2006,Rabi       ,Madhya Pradesh,3206.0,3312,1072.3,409438.26,705.32,1.631818182,8.105609402299896,0.9676749312897183,8.073091199693154,12.922543844045363,6.560068392593327
Jute,2006,Kharif     ,Madhya Pradesh,4608.0,8650,1072.3,588487.68,1013.76,1.976904762,9.065430200180375,1.0908840902555323,8.435766192720509,13.285312970153372,6.9224074103144515
Khesari,2006,Rabi       ,Madhya Pradesh,46723.0,36491,1072.3,5966994.33,10279.06,0.680689655,10.504848337465365,0.519204218108001,10.752013230275587,15.601754063866071,9.237961375567998
Linseed,2006,Rabi       ,Madhya Pradesh,126038.0,50037,1072.3,16096312.98,27728.36,0.589130435,10.820537995756526,0.4631869704034367,11.744346661850527,16.59410085840109,10.230247058646404
Maize,2006,Kharif     ,Madhya Pradesh,879420.0,846002,1072.3,112310728.2,193472.4,0.903617021,13.648278184681363,0.6437557717041459,13.687019015361852,18.53677995566144,12.172895314302165
Masoor,2006,Rabi       ,Madhya Pradesh,538670.0,261123,1072.3,68793545.7,118507.4,0.449361702,12.472750669268,0.37112325399634905,13.196860273917165,18.046620500539152,11.682739123120973
Mesta,2006,Kharif     ,Madhya Pradesh,523.0,1186,1072.3,66792.33,115.06,1.933684211,7.079184394609668,1.0762590430488257,6.261491684321042,11.109358504239962,4.754107298762462
Moong(Green Gram),2006,Kharif     ,Madhya Pradesh,71963.0,22894,1072.3,9190394.73,15831.86,0.325319149,10.038673825091196,0.28165329760415736,11.18392127295651,16.033669554340573,9.669842806170925
Moong(Green Gram),2006,Rabi       ,Madhya Pradesh,3039.0,810,1072.3,388110.69,668.58,0.288888889,6.698268054115413,0.2537805208623065,8.019612794400267,12.869048438006175,6.506650650150935
Niger seed,2006,Kharif     ,Madhya Pradesh,106929.0,23792,1072.3,13655902.59,23524.38,0.228181818,10.077146698751429,0.20553487902569845,11.579929693750703,16.42968248353108,10.065835117351815
Onion,2006,Whole Year ,Madhya Pradesh,37825.0,629635,1072.3,4830630.75,8321.5,14.81125,13.352897153612037,2.7607217119796146,10.5407519758484,15.39048781417701,9.02671796944918
Other  Rabi pulses,2006,Rabi       ,Madhya Pradesh,2051.0,647,1072.3,261933.21,451.22,0.276,6.473890696352274,0.24373018492259815,7.62657020629066,12.475848644340395,6.114168787083433
Other Kharif pulses,2006,Kharif     ,Madhya Pradesh,8164.0,1635,1072.3,1042624.44,1796.08,0.241388889,7.400009517162692,0.21623082457875561,9.007612005404566,13.857252551555574,7.493918404434815
Peas & beans (Pulses),2006,Rabi       ,Madhya Pradesh,189486.0,83842,1072.3,24199257.06,41686.92,0.455,11.33670128135744,0.37500590062345585,12.152075699568309,17.001832531979243,10.637966677569747
Potato,2006,Whole Year ,Madhya Pradesh,48540.0,648203,1072.3,6199043.4,10678.8,12.9512766,13.381960740605441,2.63557101662516,10.790164080634103,15.639905709103962,9.27610938574708
Rapeseed &Mustard,2006,Rabi       ,Madhya Pradesh,751836.0,705974,1072.3,96016975.56,165403.92,0.745957447,13.467335105083531,0.5573030854136574,13.530274824117999,18.380035572964573,12.016151807199455
Rice,2006,Kharif     ,Madhya Pradesh,1674013.0,1389269,1072.3,213788200.2,368282.86,0.856666667,14.144288987295516,0.6187827654506162,14.330734893198498,19.180496368877122,12.816609278502497
Safflower,2006,Rabi       ,Madhya Pradesh,427.0,115,1072.3,54532.17,93.94,0.313636364,4.7535901911063645,0.27279914203688727,6.059123195581797,10.906564419368165,4.553245113123172
Sesamum,2006,Whole Year ,Madhya Pradesh,246733.0,87837,1072.3,31510271.43,54281.26,0.337291667,11.383249487813838,0.2906464246650559,12.416066112234873,17.265824159522804,10.901952749043733
Small millets,2006,Kharif     ,Madhya Pradesh,318015.0,84189,1072.3,40613695.65,69963.3,0.275625,11.34083142833171,0.24343625458197218,12.669856974961993,17.51961592359158,11.155740390937263
Small millets,2006,Rabi       ,Madhya Pradesh,997.0,0,1072.3,127326.87,219.34,0.0,0.0,0.0,6.905753276311464,11.754520692240963,5.395171807911919
Soyabean,2006,Kharif     ,Madhya Pradesh,4691195.0,4780328,1072.3,599112513.5,1032062.9,0.875833333,15.380019930550953,0.6290530049529417,15.361198118573752,20.210959975669233,13.84707114171142
Sugarcane,2006,Whole Year ,Madhya Pradesh,61085.0,2692260,1072.3,7801165.35,13438.7,31.35595745,14.805891918984619,3.476798160097356,11.02003798633525,15.8697838125323,9.505968292399443
Sunflower,2006,Kharif     ,Madhya Pradesh,848.0,368,1072.3,108298.08,186.56,0.31,5.910796644040527,0.27002713721306015,6.744059186311348,11.592651938031485,5.234098794221386
Sweet potato,2006,Whole Year ,Madhya Pradesh,4070.0,22633,1072.3,519779.7,895.4,5.947173913,10.027208479525887,1.9383349456567847,8.31164394850298,13.161162270834948,6.798386741926772
Tobacco,2006,Whole Year ,Madhya Pradesh,204.0,86,1072.3,26052.84,44.88,0.383,4.465908118654584,0.32425505268262117,5.3230099791384085,10.167920445147073,3.82602929226117
Turmeric,2006,Whole Year ,Madhya Pradesh,668.0,583,1072.3,85310.28,146.96,0.977586207,6.369900982828227,0.6818770136412161,6.505784060128229,11.354061963892864,4.996941966964253
Urad,2006,Kharif     ,Madhya Pradesh,467870.0,159789,1072.3,59751677.7,102931.4,0.333333333,11.981615732133434,0.2876820722017809,13.055947895878173,17.905707843778714,11.541827741066026
Urad,2006,Rabi       ,Madhya Pradesh,6630.0,2300,1072.3,846717.3,1458.6,0.23,7.741099090035366,0.20701416938432615,8.799510901368867,13.649123332719114,7.2859177045622925
Wheat,2006,Rabi       ,Madhya Pradesh,4262382.0,7840446,1072.3,544348805.2,937724.04,1.73125,15.874806406007401,1.0047593798617633,15.265338951516835,20.11510078721475,13.751212050687739
Arhar/Tur,2006,Kharif     ,Maharashtra,1122600.0,814600,1439.4,143367246.0,246972.0,0.663125,13.610453701792062,0.5086983627498165,13.93115887227908,18.7809200569735,12.41703429789426
Bajra,2006,Kharif     ,Maharashtra,1452200.0,1058600,1439.4,185460462.0,319484.0,0.633333333,13.872458783049447,0.49062291624438964,14.18859089453843,19.038352279828437,12.67446560334081
Castor seed,2006,Kharif     ,Maharashtra,11900.0,4000,1439.4,1519749.0,2618.0,0.34875,8.294299608857235,0.29917823759020734,9.38437770918244,14.23405640561097,7.870547844507712
Cotton(lint),2006,Kharif     ,Maharashtra,3106900.0,4617500,1439.4,396782199.0,683518.0,1.454444444,15.345364207622914,0.897900439914729,14.949136324333576,19.798898073497835,13.435009732857806
Gram,2006,Rabi       ,Maharashtra,1308100.0,925100,1439.4,167057451.0,287782.0,0.687096774,13.737658199723047,0.5230091664710083,14.084087025143575,18.933848335170453,12.569962002892998
Groundnut,2006,Kharif     ,Maharashtra,341600.0,254100,1439.4,43625736.0,75152.0,0.735185185,12.445487104758993,0.5511141425733785,12.741398668292735,17.59115783232697,11.227281314544014
Groundnut,2006,Summer     ,Maharashtra,108100.0,149700,1439.4,13805451.0,23782.0,1.453870968,11.916395250412128,0.8976667646292298,11.590821254278314,16.440574144570625,10.076726318721697
Jowar,2006,Kharif     ,Maharashtra,1409200.0,1684100,1439.4,179968932.0,310024.0,1.118846154,14.336742448232936,0.7508716735357517,14.15853343507145,19.008294799513905,12.644408218370973
Jowar,2006,Rabi       ,Maharashtra,3208900.0,2097600,1439.4,409808619.0,705958.0,0.795769231,14.556304868726775,0.5854334710898708,14.981439068883786,19.8312008281989,13.467312441134649
Linseed,2006,Rabi       ,Maharashtra,67800.0,16000,1439.4,8658738.0,14916.0,0.344444444,9.680406499268875,0.29598087493589753,11.124332223082254,15.974079657926922,9.61025678115393
Maize,2006,Kharif     ,Maharashtra,475000.0,947800,1439.4,60662250.0,104500.0,1.599642857,13.761899843589978,0.9553740729000101,13.07107218827772,17.920832168009664,11.556951919719207
Maize,2006,Rabi       ,Maharashtra,86000.0,176900,1439.4,10983060.0,18920.0,2.1984,12.083345533043149,1.1626506847639986,11.362114203075018,16.211864734793117,9.84802769533176
Maize,2006,Summer     ,Maharashtra,19200.0,25300,1439.4,2452032.0,4224.0,1.184761905,10.138599199626192,0.7815068546467269,9.862717639992917,14.712428034348981,8.348774539791274
Moong(Green Gram),2006,Kharif     ,Maharashtra,573100.0,236100,1439.4,73190601.0,126082.0,0.538181818,12.37201495855807,0.43060108126150337,13.258817245434486,18.108577582710957,11.744695699224867
Niger seed,2006,Kharif     ,Maharashtra,54000.0,12000,1439.4,6896340.0,11880.0,0.2945,9.392745258631441,0.25812452020945525,10.896757843893464,15.746501539059024,9.382695764458287
Other  Rabi pulses,2006,Rabi       ,Maharashtra,146300.0,65700,1439.4,18683973.0,32186.0,0.475185185,11.092869425057021,0.3887835310636903,11.893421422254848,16.74317670903819,10.379317923304855
Other Kharif pulses,2006,Kharif     ,Maharashtra,188100.0,63600,1439.4,24022251.0,41382.0,0.37625,11.060384472475045,0.31936240905475266,12.144734331596096,16.994491125425363,10.630625447463311
Ragi,2006,Kharif     ,Maharashtra,136000.0,123000,1439.4,17368560.0,29920.0,0.89,11.719947764402807,0.636576829071551,11.820417517632333,16.670172290801656,10.306315853989789
Rapeseed &Mustard,2006,Rabi       ,Maharashtra,13900.0,4900,1439.4,1775169.0,3058.0,0.342413793,8.497194544909547,0.294469331558829,9.539716058977092,14.389406750953441,8.025843344150903
Rice,2006,Kharif     ,Maharashtra,1491300.0,2488600,1439.4,190453923.0,328086.0,1.166333333,14.727231263155943,0.7730360300902324,14.21515945130654,19.06492085450966,12.701034096097775
Rice,2006,Summer     ,Maharashtra,38000.0,81100,1439.4,4852980.0,8360.0,2.176,11.303450570483712,1.1556225433848892,10.545367754151743,15.39510371327563,9.031333316150057
Safflower,2006,Rabi       ,Maharashtra,278800.0,168900,1439.4,35605548.0,61336.0,0.5795,12.03706802344148,0.4571083412600028,12.538253544662647,17.388012054462187,11.0241385287448
